url,title,description,content,publishTime,author,category
https://vietnamnet.vn/ong-pham-nhat-vuong-gay-bat-ngo-van-han-cua-doanh-nghiep-dai-gia-mai-van-huy-2381142.html,Ông Phạm Nhật Vượng gây bất ngờ; vận hạn của doanh nghiệp đại gia Mai Văn Huy,Ông Trần Bá Dương rớt khỏi danh sách tỷ phú USD  ông Phạm Nhật Vượng gây bất ngờ; cú sốc mới của doanh nghiệp đại gia Mai Văn Huy làm chủ tịch; Thủ tướng yêu cầu trình cơ chế quản lý tài sản ảo... là những thông tin kinh tế đáng chú ý tuần qua.,Tổng biên tập: Nguyễn Văn Bá 0919 405 885 (Hà Nội) 0919 435 885 (Tp.HCM) Ông Trần Bá Dương rời danh sách tỷ phú USD; vụ Coca-Cola vẫn đang rắc rối Ông Trần Bá Dương rớt khỏi danh sách tỷ phú USD  ông Phạm Nhật Vượng gây bất ngờ; cú sốc mới của doanh nghiệp đại gia Mai Văn Huy làm chủ tịch; Thủ tướng yêu cầu trình cơ chế quản lý tài sản ảo... là những thông tin kinh tế đáng chú ý tuần qua. Ông Trần Bá Dương rớt khỏi danh sách tỷ phú USD  ông Phạm Nhật Vượng gây bất ngờ Theo cập nhật mới nhất của Forbes  Việt Nam chỉ còn 5 tỷ phú USD tính đến ngày 10/3  thay vì 6 người như trước đó. Chủ tịch Tập đoàn Vingroup (VIC) kiêm CEO VinFast (VFS) ghi nhận tài sản tăng vọt lên mức cao nhất trong gần 2 năm qua  đạt 6 7 tỷ USD tính tới ngày 10/3. Ông Vượng xếp thứ 502 trên thế giới  so với vị trí 839 ghi nhận hồi gần cuối tháng 1. Ông chủ Tập đoàn Thaco - Trần Bá Dương và gia đình bất ngờ không còn được Forbes ghi nhận nằm trong danh sách. Trên website  tạp chí này chỉ ghi nhận tài sản của ông Dương ở mức 1 2 tỷ USD hồi đầu tháng 2/2024. Cú sốc mới của doanh nghiệp đại gia Mai Văn Huy làm chủ tịch CTCP Thương mại Đầu tư Dầu khí Nam Sông Hậu - NSH Petro (mã: PSH)  do ông Mai Văn Huy làm chủ tịch  vừa có văn bản giải trình về việc cổ phiếu giảm sàn 5 phiên liên tiếp và lộ trình khắc phục tình trạng chứng khoán bị đình chỉ giao dịch. Theo NSH Petro  cổ phiếu PSH giảm sàn 5 phiên liên tiếp từ 4-11/3 do bị chuyển từ diện giao dịch hạn chế sang đình chỉ giao dịch từ 12/3 nên “khả năng các cổ đông muốn bán hết cổ phiếu”. DN mai táng ở Hải Phòng thu trăm tỷ  lương sếp hơn 100 triệu/tháng  cổ phiếu 300 đồng CTCP Phục vụ mai táng Hải Phòng (CPH) là doanh nghiệp khá đặc biệt trên thị trường chứng khoán với lĩnh vực kinh doanh là phục vụ mai táng. Doanh nghiệp này đạt doanh thu hàng trăm tỷ đồng/năm. Song giá cổ phiếu ở mức rất thấp chỉ 300 đồng/cp  còn chủ tịch công ty có thu nhập hơn 100 triệu đồng mỗi tháng. Cục Thuế nói rõ vụ giảm lỗ 762 tỷ của Coca-Cola Việt Nam Coca-Cola Việt Nam là một trong những doanh nghiệp FDI bị yêu cầu giảm lỗ 762 tỷ sau thanh tra thuế. Tuy nhiên  sau nhiều năm  vụ việc vẫn đang trong quá trình khiếu kiện tại tòa án. "Coca-Cola Việt Nam là một trường hợp điển hình về xử lý hành vi chuyển giá để trốn thuế của doanh nghiệp FDI thông qua hoạt động thanh tra  kiểm tra của cơ quan thuế"  Cục Thuế (Bộ Tài chính) chia sẻ thông tin sau loạt bài của báo VietNamNet. Thông tin kết quả kiểm kê tài sản công dôi dư sau tinh gọn bộ máy Vẫn còn 9 bộ ngành và 12 địa phương chưa hoàn thành việc đăng ký đối tượng kiểm kê tài sản công dôi dư sau sắp xếp tinh gọn bộ máy. Trong khi cả nước có 11.034 cơ sở nhà đất không sử dụng và sử dụng sai mục đích. Đây là thông tin được ông Nguyễn Tân Thịnh - Cục trưởng Cục Quản lý công sản (Bộ Tài chính) - chia sẻ tại buổi trao đổi với báo chí về tổng kiểm kê tài sản công  quản lý tài sản công sau sáp nhập tinh gọn bộ máy sáng 14/3. EVN áp giá điện tạm tính  loạt nhà đầu tư điện tái tạo phản đối Từ ngày 11-15/3  Tập đoàn Điện lực Việt Nam (EVN) đã tổ chức buổi đối thoại lần đầu tiên với gần 80 nhà đầu tư các dự án năng lượng tái tạo trong nước. Việc Công ty mua bán điện (EVN) đề xuất áp giá tạm tính đối với các dự án điện tái tạo khiến hơn 100 dự án điện tái tạo có nguy cơ vỡ nợ. Công ty mua bán điện đã tổ chức đối thoại để tìm phương án nhưng cả 2 bên vẫn chưa tìm được tiếng nói chung. Các ngân hàng không cần phải cạnh tranh lãi suất huy động Phát biểu kết luận tại hội nghị Đẩy mạnh tín dụng ngân hàng  góp phần thúc đẩy tăng trưởng kinh tế Khu vực 4 chiều 11/3  Phó Thống đốc thường trực Ngân hàng Nhà nước (NHNN) Đào Minh Tú khẳng định  NHNN luôn đảm bảo thanh khoản cho các ngân hàng thương mại nên các ngân hàng không cần phải cạnh tranh lãi suất huy động để hút tiền gửi. Trước đó  vào cuối tháng 2  đã manh nha hiện tượng các ngân hàng chạy đua tăng lãi suất huy động khiến Thủ tướng yêu cầu NHNN kiểm tra  thanh tra các ngân hàng này. Bộ Công Thương bãi bỏ loạt quy định về kinh doanh xăng dầu Bộ Công Thương vừa ban hành Thông tư số 18 ngày 13/3 về việc sửa đổi  bổ sung  bãi bỏ một số quy định tại các thông tư quy định về kinh doanh xăng dầu. Tại thông tư này  Bộ đã bãi bỏ quy định về Tổ liên ngành điều hành giá xăng dầu quy định tại Thông tư liên tịch số 39 quy định về phương pháp tính giá cơ sở; cơ chế hình thành  quản lý  sử dụng Quỹ Bình ổn giá và điều hành giá xăng dầu theo quy định tại Nghị định số 83/2014/NĐ-CP của Chính phủ về kinh doanh xăng dầu. Trình cơ chế quản lý tài sản ảo  tài sản mã hoá trước 13/3 Trong công điện về một số nhiệm vụ  giải pháp trọng tâm về cắt giảm thủ tục hành chính  cải thiện môi trường kinh doanh  thúc đẩy phát triển kinh tế - xã hội ban hành ngày 9/3  Thủ tướng yêu cầu Bộ Tài chính sớm hoàn thiện hồ sơ nghị quyết thí điểm để quản lý các hoạt động liên quan đến tài sản ảo  tài sản mã hóa  báo cáo trước ngày 13/3. Theo chuyên gia  việc đưa đồng tiền số do Chính phủ phát hành vào vận hành sẽ tạo nền tảng cho các giao dịch trên sàn tiền số  đồng thời thiết lập cơ chế trao đổi với các loại tiền số trên thế giới. Chủ shop bán online 'vỡ mộng' Theo thông báo của Shopee  từ ngày 1/4  sàn này thay đổi phí cố định theo từng ngành hàng. Trong đó nhóm voucher và dịch vụ tăng 6%; nhóm sức khỏe bao gồm thực phẩm chức năng  vật tư y tế và chăm sóc cá nhân tăng 5 5% (từ 4% lên 9 5%)  nhiều ngành hàng quan trọng khác cũng có mức tăng phí từ 4-6%. Ngoài ra  Shopee không còn chính sách Freeship Xtra và yêu cầu người bán tự chịu phí hoàn hàng  gây thêm áp lực tài chính. Từ 1/4  mức phí hoa hồng đối với các nhà bán hàng thường trên TikTok Shop cũng tăng từ 3% lên 4%. Theo các chủ shop  kinh doanh online ngày càng khó. Nếu tăng chi phí  giá các sản phẩm trên sàn thương mại điện tử như Shopee  TikTok shop ... sẽ không còn rẻ  người tiêu dùng cũng bị ảnh hưởng. Các tập đoàn lớn Việt Nam ký loạt thoả thuận kinh tế giá trị 90 3 tỷ USD với Mỹ Trong khuôn khổ chuyến công tác tại Hoa Kỳ  làm việc với Cơ quan Đại diện Thương mại Hoa Kỳ (USTR)  Bộ Năng lượng (DOE) và các cơ quan liên quan  Đặc phái viên của Thủ tướng Chính phủ  Bộ trưởng Bộ Công Thương Nguyễn Hồng Diên đã tham dự buổi lễ ký kết và công bố các thỏa thuận hợp tác  hợp đồng mua sắm máy móc  trang thiết bị  nguyên nhiên vật liệu và dịch vụ  hàng hóa giữa các doanh nghiệp Việt Nam và Hoa Kỳ. Các tập đoàn "đầu tàu" của Việt Nam đã ký hàng loạt thỏa thuận kinh tế  thương mại có tổng giá trị 90 3 tỷ USD với Mỹ. Dự kiến triển khai từ năm 2025  tạo ra hàng trăm nghìn việc làm cho người lao động hai nước. Bộ trưởng Nguyễn Hồng Diên khẳng định  Việt Nam không có ý định tạo ra bất cứ cản trở nào phương hại tới kinh tế Hoa Kỳ. Ông đề nghị cấp kỹ thuật hai nước tiếp tục trao đổi để Hoa Kỳ sớm công nhận quy chế kinh tế thị trường cho Việt Nam. Đề xuất đánh thuế 20% trên lãi bán nhà để chặn lách thuế Bộ Công Thương bãi bỏ loạt quy định về kinh doanh xăng dầu Ông Trần Bá Dương rớt khỏi danh sách tỷ phú USD  ông Phạm Nhật Vượng gây bất ngờ 0919 405 885 (Hà Nội) 0919 435 885 (Tp.HCM),Sun Mar 16 09:31:00 ICT 2025,Hạnh Nguyên,ong-pham-nhat-vuong-gay-bat-ngo-van-han-cua-doanh-nghiep-dai-gia-mai-van-huy-2381142.html
