url,title,description,content,publishTime,author,category
https://vietnamnet.vn/luu-y-khi-di-lam-so-do-ma-khong-phai-nop-tien-su-dung-dat-2383453.html,Lưu ý khi đi làm sổ đỏ mà không phải nộp tiền sử dụng đất,Luật Đất đai năm 2024 quy định nhiều trường hợp được cấp sổ đỏ và không phải nộp tiền sử dụng đất.,Tổng biên tập: Nguyễn Văn Bá 0919 405 885 (Hà Nội) 0919 435 885 (Tp.HCM) Lưu ý khi đi làm sổ đỏ mà không phải nộp tiền sử dụng đất Luật Đất đai năm 2024 quy định nhiều trường hợp được cấp sổ đỏ và không phải nộp tiền sử dụng đất. Công dân là vợ liệt sĩ  được cơ quan nhà nước cấp giấy chứng nhận gia đình liệt sĩ năm 2019. Theo phản ánh  bà là người sử dụng thửa đất ở diện tích 998 4m2  có nguồn gốc nhận tặng  cho từ mẹ vào năm 1975. Năm 2004  bà được UBND thị xã trao tặng nhà tình nghĩa trên đất. Trước đó  năm 1997  ông N.V.L tự ý kê khai và được cấp giấy chứng nhận quyền sử dụng đất (sổ đỏ) đối với phần đất của bà. Đến năm 2019  bà khởi kiện yêu cầu hủy sổ đỏ của ông N.V.L. Tháng 11/2019  TAND tỉnh Long An ban hành bản án hành chính và tuyên xử: "Buộc UBND TP Tân An thực hiện nhiệm vụ công vụ cấp lại giấy chứng nhận quyền sử dụng đất theo quy định của pháp luật". Công dân thắc mắc  khi thực hiện thủ tục đăng ký cấp sổ đỏ  có phải thực hiện nghĩa vụ tài chính không? Trường hợp trên có thuộc trường hợp không phải nộp tiền sử dụng đất hay không? Trả lời vấn đề này  Bộ Nông nghiệp và Môi trường chia sẻ với những vướng mắc  bất cập khi thực hiện thủ tục hành chính về đất đai của công dân. Theo bộ này  nội dung vấn đề thuộc thẩm quyền giải quyết của địa phương nơi có đất. Để giải quyết thủ tục hành chính đối với trường hợp cụ thể  bà cần căn cứ vào nguồn gốc đất đai và hồ sơ địa chính được quản lý và lưu trữ tại địa phương. Để bảo vệ quyền lợi của mình  đề nghị công dân liên hệ với cơ quan có thẩm quyền tại địa phương để được xem xét giải quyết. Tuy nhiên  dẫn quy định tại Khoản 1  Khoản 3 Điều 137 Luật Đất đai năm 2024  Bộ Nông nghiệp và Môi trường cho hay  công dân có thể nghiên cứu để được biết trường hợp đang vướng mắc có thuộc trường hợp không phải nộp tiền sử dụng đất hay không theo quy định. Theo đó  Khoản 1  Điều 137 Luật đất đai năm 2024 quy định hộ gia đình  cá nhân đang sử dụng đất ổn định mà có một trong các loại giấy tờ được lập trước ngày 15/10/1993 thì được cấp Giấy chứng nhận quyền sử dụng đất  quyền sở hữu tài sản gắn liền với đất (sổ đỏ) và không phải nộp tiền sử dụng đất. Cụ thể: Những giấy tờ về quyền được sử dụng đất do cơ quan có thẩm quyền cấp trong quá trình thực hiện chính sách đất đai của Nhà nước. Một trong các giấy tờ về quyền sử dụng đất do cơ quan có thẩm quyền thuộc chế độ cũ cấp cho người sử dụng đất  gồm: Bằng khoán điền thổ; Văn tự đoạn mãi bất động sản có chứng nhận của cơ quan thuộc chế độ cũ; Văn tự mua bán nhà ở  tặng cho nhà ở  đổi nhà ở  thừa kế nhà ở mà gắn liền với đất ở có chứng nhận của cơ quan thuộc chế độ cũ; Bản di chúc hoặc giấy thỏa thuận tương phân di sản về nhà ở được cơ quan thuộc chế độ cũ chứng nhận; Giấy phép cho xây cất nhà ở; Giấy phép hợp thức hóa kiến trúc của cơ quan thuộc chế độ cũ cấp; Bản án của Tòa án thuộc chế độ cũ đã có hiệu lực thi hành. Giấy chứng nhận quyền sử dụng đất tạm thời được cơ quan nhà nước có thẩm quyền cấp hoặc có tên trong sổ đăng ký ruộng đất  sổ địa chính. Giấy tờ chuyển nhượng quyền sử dụng đất  mua bán nhà ở gắn liền với đất ở  nay được UBND cấp xã xác nhận đã sử dụng đất trước ngày 15/10/1993. Sổ mục kê  sổ kiến điền lập trước ngày 18/12/1980 có tên người sử dụng đất. Một trong các giấy tờ được lập trong quá trình thực hiện đăng ký ruộng đất theo Chỉ thị số 299/TTg ngày 10/11/1980 của Thủ tướng Chính phủ  gồm: Biên bản xét duyệt của Hội đồng đăng ký ruộng đất cấp xã xác định người đang sử dụng đất là hợp pháp; Bản tổng hợp các trường hợp sử dụng đất hợp pháp do UBND cấp xã hoặc Hội đồng đăng ký ruộng đất cấp xã hoặc cơ quan quản lý đất đai cấp huyện  cấp tỉnh lập; Đơn xin đăng ký quyền sử dụng ruộng đất; Giấy tờ về việc chứng nhận đã đăng ký quyền sử dụng đất của UBND cấp xã  cấp huyện hoặc cấp tỉnh cấp cho người sử dụng đất. Giấy tờ về việc kê khai  đăng ký nhà cửa được UBND cấp xã  cấp huyện hoặc cấp tỉnh xác nhận mà trong đó có ghi diện tích đất có nhà. Giấy tờ của đơn vị quốc phòng giao đất cho cán bộ  chiến sĩ làm nhà ở theo Chỉ thị số 282/CT-QP ngày 11/7/1991 của Bộ trưởng Bộ Quốc phòng mà việc giao đất đó phù hợp với quy hoạch sử dụng đất làm nhà ở của cán bộ  chiến sĩ trong quy hoạch đất quốc phòng đã được phê duyệt tại thời điểm giao đất. Dự án hoặc danh sách hoặc văn bản về việc di dân đi xây dựng khu kinh tế mới  di dân tái định cư được UBND cấp huyện  cấp tỉnh hoặc cơ quan có thẩm quyền phê duyệt mà có tên người sử dụng đất. Giấy tờ có nội dung về quyền sở hữu nhà ở  công trình; giấy tờ về việc xây dựng  sửa chữa nhà ở  công trình được UBND cấp huyện  cấp tỉnh hoặc cơ quan quản lý nhà nước về nhà ở  xây dựng chứng nhận hoặc cho phép. Giấy tờ tạm giao đất của UBND cấp huyện  cấp tỉnh; Đơn đề nghị được sử dụng đất được UBND cấp xã  hợp tác xã nông nghiệp phê duyệt  chấp thuận trước ngày 1/7/1980 hoặc được UBND cấp huyện  cấp tỉnh phê duyệt  chấp thuận. Giấy tờ của cơ quan nhà nước có thẩm quyền về việc giao đất cho cơ quan  tổ chức để bố trí đất cho cán bộ  công nhân viên tự làm nhà ở hoặc xây dựng nhà ở để phân hoặc cấp cho cán bộ  công nhân viên bằng vốn không thuộc ngân sách nhà nước hoặc do cán bộ  công nhân viên tự đóng góp xây dựng. Giấy tờ khác về quyền sử dụng đất có trước ngày 15/10/1993 do UBND cấp tỉnh quy định phù hợp với thực tiễn của địa phương. Còn Khoản 3 Điều 137 Luật Đất đai năm 2024 quy định việc hộ gia đình  cá nhân đang sử dụng đất ổn định mà có một trong các loại giấy tờ sau đây thì được cấp sổ đỏ và không phải nộp tiền sử dụng đất  gồm: Giấy tờ hợp pháp về thừa kế  tặng cho quyền sử dụng đất hoặc tài sản gắn liền với đất; giấy tờ giao nhà tình nghĩa  nhà tình thương  nhà đại đoàn kết gắn liền với đất; Giấy tờ thanh lý  hóa giá nhà ở gắn liền với đất ở; giấy tờ mua nhà ở thuộc sở hữu nhà nước theo quy định của pháp luật. Ôm sẵn 6 tỷ ‘bẻ lái’ về quê  chọn ở nhà thuê quyết không mua nhà Hà Nội Nghe báo giá nhà 3 5 tỷ đồng trong ngõ vừa 1 xe máy  vợ chồng ngậm ngùi quay xe Lưu ý quan trọng khi mua đất nông nghiệp ‘xen kẹt’ trong khu dân cư Diện tích đất trong sổ đỏ chênh với thực tế có được mua bán 'sang tay'? Lưu ý quan trọng khi làm lại sổ đỏ cho thửa đất có ao  vườn  đất thổ cư Đất không sổ đỏ bị thu hồi vẫn được bồi thường đất? 0919 405 885 (Hà Nội) 0919 435 885 (Tp.HCM),Mon Mar 24 07:30:00 ICT 2025,Hồng Khanh,luu-y-khi-di-lam-so-do-ma-khong-phai-nop-tien-su-dung-dat-2383453.html
