url,title,description,content,publishTime,author,category
https://vietnamnet.vn/nha-dau-tu-dan-mach-rot-52-trieu-usd-xay-nha-may-det-may-o-binh-dinh-2389655.html,Nhà đầu tư Đan Mạch rót 52 triệu USD xây nhà máy dệt may ở Bình Định,Công ty có trụ sở tại Đan Mạch đầu tư 52 triệu USD làm nhà máy sản xuất  gia công các loại sản phẩm may mặc chất lượng cao  kho bãi và trung tâm kiểm soát chất lượng nguyên phụ liệu tại Bình Định.,Tổng biên tập: Nguyễn Văn Bá 0919 405 885 (Hà Nội) 0919 435 885 (Tp.HCM) Nhà đầu tư Đan Mạch rót 52 triệu USD xây nhà máy dệt may ở Bình Định Công ty có trụ sở tại Đan Mạch đầu tư 52 triệu USD làm nhà máy sản xuất  gia công các loại sản phẩm may mặc chất lượng cao  kho bãi và trung tâm kiểm soát chất lượng nguyên phụ liệu tại Bình Định. Ban Quản lý Khu kinh tế tỉnh Bình Định vừa cấp giấy chứng nhận đăng ký đầu tư cho Công ty Mascot International A/S (trụ sở tại Đan Mạch) để đầu tư nhà máy sản xuất  gia công các loại sản phẩm may mặc chất lượng cao  kho bãi và trung tâm kiểm soát chất lượng nguyên phụ liệu. Dự án có diện tích hơn 9 8ha  nằm ở Khu công nghiệp Becamex Bình Định  Khu kinh tế Nhơn Hội (xã Canh Vinh  huyện Vân Canh). Dự án có tổng vốn đầu tư hơn 1.290 tỷ đồng (tương đương 52 triệu USD). Dự kiến đến tháng 9/2026  dự án sẽ hoạt động chính thức. Thời hạn hoạt động của dự án tính từ ngày được cấp giấy chứng nhận đăng ký đầu tư lần đầu đến tháng 8/2070. Theo Ban Quản lý Khu kinh tế tỉnh Bình Định  sau khi hoàn thành  đây sẽ là nhà máy sản xuất  gia công quần áo; xây dựng  kinh doanh kho bãi và trung tâm kiểm soát chất lượng nguyên phụ liệu; thực hiện quyền xuất khẩu  quyền nhập khẩu và quyền phân phối bán buôn; kiểm tra và phân tích kỹ thuật. Dự án sẽ sản xuất  gia công quần áo với 5 triệu sản phẩm/năm  doanh thu dự kiến đạt 51 3 triệu USD/năm khi dự án hoạt động đủ công suất trong 10 năm. Bên cạnh đó  dự án còn xây dựng  kinh doanh kho bãi và trung tâm kiểm soát chất lượng nguyên phụ liệu khoảng 16.000m2  doanh thu dự kiến 2 4 triệu USD/năm. Ngoài ra  nhà máy còn có doanh thu từ hoạt động kinh doanh xuất khẩu  quyền nhập khẩu và quyền phân phối bán buôn khoảng 400 nghìn USD/năm; doanh thu từ hoạt động kiểm tra và phân tích kỹ thuật khoảng 2 triệu USD/năm. Theo UBND tỉnh Bình Định  từ đầu năm đến nay  địa phương đã thu hút 31 dự án đầu tư mới với tổng vốn đăng ký hơn 12.195 tỷ đồng  trong đó có 27 dự án đầu tư trong nước và 4 dự án FDI (vốn đăng ký đầu tư khoảng 23 triệu USD). Có 29 dự án được điều chỉnh với tổng vốn đầu tư tăng thêm hơn 2.213 tỷ đồng. Mới đây  Bình Định đã tổ chức thành công hội nghị xúc tiến đầu tư  trao quyết định chủ trương đầu tư  giấy chứng nhận đăng ký đầu tư và biên bản ghi nhớ (MOU) đối với 62 dự án  tổng vốn đăng ký trên 8 tỷ USD. Dự án Bạch Mai  Việt Đức cơ sở 2: Xử lý tiền lãi từ 145 tỷ đồng nhà thầu gửi tiết kiệm Gỡ khó cho 2 dự án đường bộ gần 2.000 tỷ đồng ở Thái Nguyên 0919 405 885 (Hà Nội) 0919 435 885 (Tp.HCM),Thu Apr 10 15:25:16 ICT 2025,Hồ Giáp,nha-dau-tu-dan-mach-rot-52-trieu-usd-xay-nha-may-det-may-o-binh-dinh-2389655.html
