url,title,description,content,publishTime,author,category
https://vietnamnet.vn/xet-xu-cuu-pho-vu-truong-goi-y-dn-chi-tien-doi-nha-sang-biet-thu-o-tay-ho-2391762.html,Xét xử cựu Phó Vụ trưởng gợi ý DN chi tiền đổi nhà sang biệt thự ở Tây Hồ,Ngày 6/5  TAND TP Hà Nội sẽ đưa ông Nguyễn Lộc An (cựu Phó Vụ trưởng Vụ Thị trường trong nước  Bộ Công Thương) ra xét xử về tội Nhận hối lộ.,Tổng biên tập: Nguyễn Văn Bá 0919 405 885 (Hà Nội) 0919 435 885 (Tp.HCM) Xét xử cựu Phó Vụ trưởng gợi ý DN chi tiền đổi nhà sang biệt thự ở Tây Hồ Ngày 6/5  TAND TP Hà Nội sẽ đưa ông Nguyễn Lộc An (cựu Phó Vụ trưởng Vụ Thị trường trong nước  Bộ Công Thương) ra xét xử về tội Nhận hối lộ. Liên quan đến vụ án  các bị cáo Nguyễn Tuấn Quỳnh (nguyên Chủ tịch HĐTV Công ty Long Hưng) bị đưa ra xét xử về tội Đưa hối lộ; Trần Trác Việt Đức (cựu Giám đốc Công ty Bách Khoa Việt) và Đỗ Thị Tuyết Nga (cựu Kế toán trưởng Công ty Bách Khoa Việt) bị xét xử về tội Vi phạm quy định về quản lý  sử dụng tài sản Nhà nước gây thất thoát  lãng phí. Thẩm phán Đặng Mạnh Cẩm Yến ngồi ghế chủ tọa phiên tòa. Đại diện VKSND TP Hà Nội tham gia phiên tòa gồm có ông Lê Hữu Ngọc  ông Nguyễn Văn Trọng  ông Hà Đức Nghiệp  bà Nguyễn Thị Thúy  ông Vũ Lê Thành Nam. Theo cáo buộc  từ tháng 1-9/2015  ông Nguyễn Lộc An đã lợi dụng việc mình là Trưởng Đoàn kiểm tra điều kiện cấp giấy phép kinh doanh xăng dầu đối với Công ty CP Thương mại  Tư vấn  Đầu tư  Xây dựng Bách Khoa Việt (Công ty Bách Khoa Việt) và Công ty TNHH Thương mại và Dịch vụ Long Hưng (Công ty Long Hưng) để nhận hối lộ. Quá trình thực hiện nhiệm vụ được giao  ông An biết rõ Công ty Bách Khoa Việt và Công ty Long Hưng không đủ điều kiện được cấp giấy phép kinh doanh xuất khẩu  nhập khẩu xăng dầu  nhưng với động cơ cá nhân  ông An đã chủ động gợi ý nhận tiền để hợp thức các thủ tục có điều kiện cho 2 công ty trên. Cụ thể  ông An đã nhận 9 2 tỷ đồng của bà Trần Thị Loan Phương  Chủ tịch HĐQT Công ty Bách Khoa Việt và 5 tỷ đồng của ông Nguyễn Tuấn Quỳnh  Chủ tịch HĐTV Công ty Long Hưng để tạo điều kiện cho Công ty Bách Khoa Việt được cấp giấy xác nhận đủ điều kiện làm thương nhân phân phối xăng dầu và giấy phép kinh doanh xuất khẩu  nhập khẩu xăng dầu trái quy định. Cáo buộc cho rằng  sau khi gợi ý doanh nghiệp  ông An đã nhận 9 tỷ đồng để mua căn biệt thự ở quận Tây Hồ  Hà Nội. Hành vi của ông Nguyễn Lộc An đã phạm vào tội Nhận hối lộ; hành vi của ông Nguyễn Tuấn Quỳnh đã phạm vào tội Đưa hối lộ. Tại CQĐT  ông An khai nhận hành vi phạm tội của mình phù hợp với nội dung vụ án về việc ông đã nhận tiền của bà Loan và ông Quỳnh để tạo điều kiện cho doanh nghiệp được Bộ Công Thương cấp giấy xác nhận đủ điều kiện phân phối xăng dầu; giấy phép kinh doanh xuất khẩu  nhập khẩu xăng dầu không đúng quy định. Còn ông Nguyễn Tuấn Quỳnh cũng thừa nhận tại CQĐT rằng: Sau khi được ông An hứa giúp Công ty Long Hưng được cấp giấy phép  bị can Quỳnh nhờ các đại lý ký hợp đồng để Công ty Long Hưng đủ điều kiện được cấp giấy phép kinh doanh xuất khẩu  nhập khẩu xăng dầu. Ông Quỳnh đã chuyển 10 tỷ đồng cho ông An sau khi được tạo điều kiện cấp giấy phép không đúng quy định. Sau đó  ông Quỳnh đã thỏa thuận lại với ông An rằng  doanh nghiệp chỉ chi hỗ trợ ông An 5 tỷ đồng  nên sau đó ông An đã trả lại cho ông Quỳnh 5 tỷ đồng. Trong vụ Xuyên Việt Oil  ông Nguyễn Lộc An bị cáo buộc nhận từ Giám đốc Công ty Xuyên Việt Oil 400 triệu đồng cùng chiếc đồng hồ hiệu Patek Philippe. Với cáo buộc nhận hối lộ  tháng 11/2024  ông An bị TAND TPHCM tuyên phạt mức án 4 năm tù. Năm 2002  ông Nguyễn Lộc An bị TAND tỉnh Lạng Sơn xét xử và tuyên phạt mức án 3 năm tù nhưng cho hưởng án treo về tội Trốn thuế  theo Điều 161 Bộ luật Hình sự năm 1999. Sau đó  tòa phúc thẩm tuyên y án. Bà chủ Xuyên Việt Oil khai về cuộc gọi với cựu Thứ trưởng Bộ Công Thương Túi quà của bà chủ Xuyên Việt Oil khiến cựu Thứ trưởng Bộ Công Thương ‘ngã ngựa’ Tình huống pháp lý đã xóa án tích với nguyên Thứ trưởng và Phó Vụ trưởng Bộ Công Thương Cựu phó vụ trưởng bị nữ đại gia tố giác việc nhận hối lộ hơn 9 tỷ đồng Truy tố cựu phó vụ trưởng nhận hối lộ  dùng tiền mua biệt thự ở Hồ Tây Cựu phó vụ trưởng gợi ý doanh nghiệp chi tiền đổi nhà sang biệt thự 0919 405 885 (Hà Nội) 0919 435 885 (Tp.HCM),Wed Apr 16 10:43:05 ICT 2025,T.Nhung,xet-xu-cuu-pho-vu-truong-goi-y-dn-chi-tien-doi-nha-sang-biet-thu-o-tay-ho-2391762.html
