url,title,description,content,publishTime,author,category
https://vietnamnet.vn/bo-van-hoa-de-nghi-giu-nguyen-ten-goi-cac-di-san-sau-sap-nhap-2389477.html,Bộ Văn hoá đề nghị giữ nguyên tên gọi các di sản sau sáp nhập,Bộ Văn hoá  Thể thao và Du lịch đề nghị giữ nguyên tên gọi các di sản văn hóa và thiên nhiên thế giới  di tích quốc gia đặc biệt  di tích quốc gia  di tích cấp tỉnh/thành phố đã được công nhận.,Tổng biên tập: Nguyễn Văn Bá 0919 405 885 (Hà Nội) 0919 435 885 (Tp.HCM) Bộ Văn hoá đề nghị giữ nguyên tên gọi các di sản sau sáp nhập Bộ Văn hoá  Thể thao và Du lịch đề nghị giữ nguyên tên gọi các di sản văn hóa và thiên nhiên thế giới  di tích quốc gia đặc biệt  di tích quốc gia  di tích cấp tỉnh/thành phố đã được công nhận. Bộ Văn hoá  Thể thao và Du lịch (VHTTDL) vừa có văn bản gửi UBND các tỉnh  thành phố trực thuộc Trung ương về việc rà soát  điều chỉnh và thực hiện xác định đơn vị hành chính hình thành sau sắp xếp có di sản văn hoá và thiên nhiên thế giới  di tích quốc gia đặc biệt… Theo đó  những đơn vị hành chính sau sắp xếp có di sản văn hóa vật thể  phi vật thể được công nhận  xếp hạng  ghi danh giữ nguyên tên gọi các di sản văn hóa và thiên nhiên thế giới  di tích quốc gia đặc biệt  di tích quốc gia  di tích cấp tỉnh/thành phố đã được công nhận  xếp hạng để không làm thay đổi yếu tố gốc cấu thành di tích cũng như giá trị lịch sử  văn hóa  khoa học của di tích. Đồng thời  các địa phương cập nhật địa danh gắn với di tích theo đơn vị hành chính mới được sắp xếp; rà soát  điều chỉnh tên gọi  địa danh  địa chỉ mới của tổ chức. Các địa phương phải tuân thủ các quy định của pháp luật về di sản văn hóa và những điều ước quốc tế tại các công ước của UNESCO mà Việt Nam đã ký kết liên quan đến di sản văn hóa và thiên nhiên thế giới  di tích lịch sử quốc gia đặc biệt; bảo đảm phải có tổ chức  người đại diện chịu trách nhiệm trực tiếp quản lý  bảo vệ  trông nom di tích; không để tình trạng không có hoặc không rõ người chịu trách nhiệm trực tiếp. Đối với các di sản văn hoá phi vật thể  giữ nguyên tên gọi di sản để không làm thay đổi giá trị lịch sử  văn hoá và khoa học của di sản; rà soát hồ sơ khoa học của di sản để thống nhất phạm vi phân bố  lan toả của di sản để có cơ sở quản lý theo thẩm quyền; tuân thủ các quy định của pháp luật Việt Nam về di sản văn hóa phi vật thể và Công ước 2003 về bảo vệ di sản văn hoá phi vật thể của UNESCO. Về bảo vật quốc gia  các địa phương sau sắp xếp phải rà soát  xác định và điều chỉnh đơn vị hành chính nơi đang lưu giữ bảo vật quốc gia so với tên đơn vị hành chính trong Quyết định công nhận bảo vật quốc gia của Thủ tướng Chính phủ. Trong lĩnh vực văn hoá cơ sở  Bộ VHTTDL đề nghị các địa phương bổ sung đối tượng rà soát là các lễ hội truyền thống đang được tổ chức tại các di tích được công nhận  xếp hạng là di sản văn hóa và thiên nhiên thế giới  di sản lịch sử quốc gia đặc biệt đang được rà soát  trừ các lễ hội truyền thống đã được UNESCO ghi danh hoặc trong danh mục di sản văn hóa phi vật thể quốc gia. Các lễ hội truyền thống này được xác định theo 2 cấp là "lễ hội truyền thống cấp tỉnh" hoặc "lễ hội truyền thống cấp xã". Về lĩnh vực du lịch  giữ nguyên tên gọi các khu du lịch quốc gia đã được công nhận. Đồng thời  các địa phương cập nhật địa danh gắn với khu du lịch theo đơn vị hành chính mới được sắp xếp; rà soát  điều chỉnh tên gọi  địa danh  địa chỉ mới của tổ chức  ban quản lý khu du lịch có liên quan trực tiếp đến đơn vị hành chính hình thành sau sắp xếp. Bộ VHTTDL đề nghị UBND các tỉnh/thành phố trực thuộc Trung ương chỉ đạo các đơn vị hành chính hình thành sau sắp xếp gửi báo cáo rà soát  thực hiện trước ngày 30/10/2025. Ngày 28/10  Sở Du lịch Ninh Bình phối hợp với Văn phòng UNESCO tại Hà Nội công bố Đề án nghiên cứu về lượng giá giá trị kinh tế Quần thể danh thắng Tràng An. Saigon South Marina Club - địa điểm lý tưởng để quảng bá sản phẩm Icado Pickleplay - thời trang thể thao tôn sắc vóc hoa hậu  nam vương CEO Sen Vàng và 2 hoa hậu nhận giải thưởng ở Malaysia Top 3 Hoa hậu Quốc gia Việt Nam hội ngộ ở sự kiện của Naris Vietnam Hoa hậu Kiều Duy làm đại sứ thương hiệu Laura Coffee Xúc động xem những hiện vật góp phần vào chiến thắng vĩ đại của dân tộc Kỳ quan vịnh Hạ Long đẹp mê hoặc trong MV 'Victory' của 4 cô gái Bond sexy Cuốn sách tái hiện cuộc chiến khốc liệt trong ngành bán dẫn Saigon South Marina Club - địa điểm lý tưởng để quảng bá sản phẩm Icado Pickleplay - thời trang thể thao tôn sắc vóc hoa hậu  nam vương CEO Sen Vàng và 2 hoa hậu nhận giải thưởng ở Malaysia Top 3 Hoa hậu Quốc gia Việt Nam hội ngộ ở sự kiện của Naris Vietnam Hoa hậu Kiều Duy làm đại sứ thương hiệu Laura Coffee 0919 405 885 (Hà Nội) 0919 435 885 (Tp.HCM),Wed Apr 09 20:00:00 ICT 2025,Tình Lê,bo-van-hoa-de-nghi-giu-nguyen-ten-goi-cac-di-san-sau-sap-nhap-2389477.html
