url,title,description,content,publishTime,author,category
https://vietnamnet.vn/thuong-toi-thieu-16-lan-luong-co-so-cho-can-bo-quan-doi-xuat-sac-dot-pha-2388163.html,Thưởng tối thiểu 16 lần lương cơ sở cho cán bộ quân đội xuất sắc đột phá,Theo quyết định mới của Bộ Quốc phòng  cá nhân được thưởng tiền ít nhất 16 lần lương cơ sở khi lập thành tích đột xuất đặc biệt xuất sắc.,Tổng biên tập: Nguyễn Văn Bá 0919 405 885 (Hà Nội) 0919 435 885 (Tp.HCM) Thưởng tối thiểu 16 lần lương cơ sở cho cán bộ quân đội xuất sắc  đột phá Theo quyết định mới của Bộ Quốc phòng  cá nhân được thưởng tiền ít nhất 16 lần lương cơ sở khi lập thành tích đột xuất đặc biệt xuất sắc. Bộ Quốc phòng vừa ban hành quyết định 1285 về quy chế tiền thưởng đột xuất đối với các đối tượng hưởng lương từ ngân sách nhà nước thuộc phạm vi quản lý của bộ. Đối tượng áp dụng gồm sĩ quan  quân nhân chuyên nghiệp  công nhân quốc phòng  viên chức quốc phòng và công chức làm việc trong quân đội (gọi là công chức quốc phòng); người làm công tác cơ yếu  người làm công tác khác trong tổ chức cơ yếu tại Ban Cơ yếu Chính phủ. Cá nhân được xét thưởng là người có thành tích công tác đột xuất  nếu đồng thời đạt được các tiêu chí sau: Chấp hành tốt chủ trương của Đảng  chính sách  pháp luật của Nhà nước  kỷ luật của quân đội và các quy định  quy chế  nội quy của đơn vị; hoàn thành xuất sắc nhiệm vụ  đặc biệt xuất sắc nhiệm vụ trong hoàn cảnh không được dự báo trước  diễn ra ngoài kế hoạch hoặc ngoài nhiệm vụ thường xuyên mà cá nhân được giao đảm nhiệm; được thủ trưởng đơn vị cấp Trung đoàn và tương đương trở lên đánh giá  ghi nhận và biểu dương. Mức tiền thưởng đối với cá nhân có thành tích công tác đột xuất chia thành 4 mức: Đặc biệt  mức tiền thưởng đối với cá nhân có thành tích công tác đột xuất đặc biệt xuất sắc do Bộ trưởng Bộ Quốc phòng xem xét  quyết định nhưng không thấp hơn 16 lần mức lương cơ sở. Về tỷ lệ thưởng đột xuất  đối với các đơn vị trực thuộc Bộ Quốc phòng  tổng số cá nhân được thưởng đột xuất trong 1 năm không vượt quá tỷ lệ: 4% đối với mức 1; 3% đối với mức 2; 2% đối với mức 3 và 1% đối với mức 4 so với tổng quân số hưởng lương từ ngân sách nhà nước của đơn vị. Theo quyết định  chỉ xem xét thưởng cho cá nhân có thành tích xuất sắc  nổi trội  mang lại giá trị  hiệu quả thiết thực  tạo được chuyển biến mạnh mẽ  đóng góp tích cực vào việc lan tỏa hình ảnh "Bộ đội Cụ Hồ" trong nhân dân. Mỗi thành tích công tác đột xuất chỉ thưởng tiền một lần ở một mức thưởng tương ứng với thành tích cá nhân đạt được. Các cá nhân có thẩm quyền đang xem xét thi hành kỷ luật hoặc điều tra  thanh tra  kiểm tra khi có dấu hiệu vi phạm hoặc có đơn thư khiếu nại  tố cáo  có vấn đề về tham nhũng  lãng phí  tiêu cực đang được xác minh làm rõ thì chưa được xét thưởng đột xuất. Trường hợp cơ quan có thẩm quyền xác định cá nhân không có vi phạm  việc xét thưởng  chi thưởng bổ sung được thực hiện ngay sau thời điểm có kết luận của cơ quan có thẩm quyền. Đối với cá nhân bị kỷ luật  sau khi chấp hành xong thời hạn kỷ luật  cá nhân lập được thành tích công tác đột xuất thì được xét thưởng đột xuất theo quy định tại quy chế này. Đối với các thành tích công tác đột xuất mà tập thể đã được thưởng tiền từ ngân sách nhà nước  theo quy định của Nhà nước và Bộ Quốc phòng  nhưng chưa thưởng tiền đối với cá nhân thì việc xét thưởng đối với cá nhân lập thành tích công tác đột xuất được thực hiện theo quy chế này. Đối với các thành tích công tác đột xuất của cá nhân đã được thưởng tiền từ ngân sách nhà nước theo các văn bản quy phạm pháp luật khác thì không được thưởng tiền theo quy chế này. Thành tích công tác đột xuất Thành tích công tác đột xuất là thành tích cá nhân lập được trong hoàn cảnh không được dự báo trước  diễn ra ngoài kế hoạch hoặc ngoài nhiệm vụ thường xuyên mà cá nhân được giao đảm nhiệm; được thủ trưởng đơn vị cấp trung đoàn và tương đương trở lên đánh giá  ghi nhận và biểu dương trong các hoạt động sau: - Chiến đấu  phục vụ chiến đấu; đấu tranh bảo vệ chủ quyền của Tổ quốc; giữ gìn an ninh chính trị  trật tự an toàn xã hội. - Đấu tranh phòng  chống tội phạm  phòng  chống mua bán người  chống buôn lậu  gian lận thương mại và hàng giả; phòng  chống tham nhũng  tiêu cực. - Phòng  chống dịch bệnh; phòng  chống và khắc phục hậu quả thiên tai  cứu hộ  cứu nạn; dũng cảm cứu người  tài sản của Nhà nước và nhân dân. - Trực tiếp tham gia các hoạt động diễu binh  diễu hành trong dịp kỷ niệm các ngày lễ lớn của Nhà nước và Quân đội. Thành tích công tác đột xuất đặc biệt xuất sắc - Thành tích công tác đột xuất đặc biệt xuất sắc là thành tích công tác đột xuất được Thủ trưởng Bộ Quốc phòng đánh giá hoàn thành ở mức đặc biệt xuất sắc. Quy định mới nâng lương trước thời hạn với sĩ quan cấp tướng  tá  úy Quy định chế độ tiền lương với sĩ quan Quân đội nghỉ hưu  chuyển ngành Sĩ quan quân đội có thể được thưởng 8 lần mức lương cơ sở Chi tiết bảng lương của sĩ quan Quân đội sau tăng lương cơ sở Chuyên gia quân sự đầu ngành được đàm phán lương  ưu tiên phong quân hàm 0919 405 885 (Hà Nội) 0919 435 885 (Tp.HCM),Sat Apr 05 10:09:00 ICT 2025,Trần Thường,thuong-toi-thieu-16-lan-luong-co-so-cho-can-bo-quan-doi-xuat-sac-dot-pha-2388163.html
