url,title,description,content,publishTime,author,category
https://dantri.com.vn/xa-hoi/ha-noi-lay-y-kien-nguoi-dan-ve-phuong-an-sap-xep-va-ten-goi-xa-phuong-moi-20250418085310669.htm,Hà Nội lấy ý kiến người dân về phương án sắp xếp và tên gọi xã  phường mới,(Dân trí) - Hà Nội xin ý kiến cử tri về phương án sắp xếp đơn vị hành chính cấp xã mới sẽ hình thành trên địa bàn quận  huyện  thị xã và xin ý kiến về dự kiến tên gọi của các đơn vị hành chính mới.,Hà Nội lấy ý kiến người dân về phương án sắp xếp và tên gọi xã  phường mới (Dân trí) - Hà Nội xin ý kiến cử tri về phương án sắp xếp đơn vị hành chính cấp xã mới sẽ hình thành trên địa bàn quận  huyện  thị xã và xin ý kiến về dự kiến tên gọi của các đơn vị hành chính mới. Lấy ý kiến cử tri về phương án sắp xếp và tên của xã  phường mới UBND TP Hà Nội vừa ban hành hướng dẫn về tổ chức lấy ý kiến nhân dân và thông qua HĐND các cấp về sắp xếp đơn vị hành chính cấp xã trên địa bàn thành phố. Các địa phương sẽ xin ý kiến cử tri về phương án sắp xếp đơn vị hành chính cấp xã mới và dự kiến tên gọi của các đơn vị hành chính mới. Một góc Hà Nội từ trên cao (Ảnh: Mạnh Quân). UBND cấp xã quyết định thành lập các tổ lấy ý kiến nhân dân theo địa bàn thôn  tổ dân phố hoặc theo khu vực; thành viên mỗi tổ do địa phương quyết định; thời gian hoàn thành chậm nhất ngày 19/4. Tổ lấy ý kiến nhân dân có trách nhiệm nhận phiếu do UBND cấp xã cấp; phát phiếu cho từng hộ dân; thời gian hoàn thành chậm nhất ngày 21/4. Cấp xã tổng hợp và lập báo cáo kết quả lấy ý kiến nhân dân gửi đến cấp huyện; thời gian thực hiện chậm nhất ngày 24/4. Cấp huyện tổng hợp  thông qua chủ trương thực hiện phương án sắp xếp đơn vị hành chính cấp xã trên địa bàn; tổng hợp kết quả báo cáo UBND thành phố; thời gian thực hiện chậm nhất trong ngày 26/4. UBND TP Hà Nội sẽ hoàn thiện hồ sơ  trình HĐND thành phố thông qua chủ trương sắp xếp đơn vị hành chính cơ sở mới; hoàn thành trong ngày 29/4. UBND TP Hà Nội sau đó sẽ tổng hợp  hoàn thiện đề án và hồ sơ trình Chính phủ  Ủy ban Thường vụ Quốc hội theo quy định; hoàn thành trước ngày 1/5. Nguyên tắc riêng của Hà Nội trong sắp xếp cấp xã Đại diện Sở Nội vụ Hà Nội cho biết căn cứ chỉ đạo của Bộ Chính trị  Ban Bí thư và thực hiện chỉ đạo của Thường trực Thành ủy  UBND thành phố  sở đã khẩn trương tiến hành xây dựng dự thảo phương án sắp xếp đơn vị hành chính cấp xã trên địa bàn thành phố. Dự thảo phương án nêu rõ các nguyên tắc chung và một số nguyên tắc riêng về sắp xếp đơn vị hành chính cấp xã tại Hà Nội nhằm bảo đảm việc thực hiện chỉ đạo của Trung ương  phù hợp với thực tiễn thủ đô và đem lại hiệu quả cao nhất. Ngoài các nguyên tắc chung  Hà Nội bổ sung một số nguyên tắc riêng như đảm bảo giữ được tính đặc trưng  đặc thù  bản sắc của các địa phương  đặc biệt là những vùng văn hóa tiêu biểu như vùng văn hóa Thăng Long  vùng văn hóa xứ Đoài  vùng văn hóa Kinh Bắc  vùng văn hóa Sơn Nam Thượng… Bên cạnh đó  đảm bảo được chức năng của từng địa phương như đơn vị hành chính cơ sở Ba Đình là trung tâm chính trị hành chính quốc gia của cả nước  đơn vị hành chính cơ sở Hoàn Kiếm phải bảo tồn và phát huy được các giá trị văn hóa của 36 phố phường cổ của kinh thành Thăng Long xưa  hay đơn vị hành chính cơ sở Sơn Tây phải giữ được nét đặc sắc của văn hóa xứ Đoài… Về đặt tên  đổi tên xã  phường hình thành sau sắp xếp  Sở Nội vụ Hà Nội xây dựng dự thảo theo định hướng của Bộ Chính trị  Ban Bí thư  Ủy ban Thường vụ Quốc hội. Theo đó  tên gọi của xã  phường mới hình thành sau sắp xếp cần dễ nhận diện  ngắn gọn  dễ đọc  dễ nhớ  bảo đảm tính hệ thống  khoa học. Khuyến khích việc sử dụng một trong các tên gọi đã có của các đơn vị hành chính trước khi sắp xếp; tên gọi của đơn vị hành chính có giá trị lịch sử  truyền thống  văn hóa và đã được nhân dân địa phương đồng tình ủng hộ... Sở Nội vụ Hà Nội cũng nghiên cứu  đề xuất đặt tên đối với các đơn vị hành chính nội đô lịch sử  có truyền thống văn hóa lịch sử cách mạng  có tính đại diện của đất nước và thủ đô. Bí thư Hà Nội nói về sắp xếp xã phường  giải quyết chế độ với 8.000 cán bộ Hà Nội dự kiến giảm 50% số xã phường  nêu tiêu chí đặt tên mới Hà Nội dự kiến có phường Hoàn Kiếm  Ba Đình  Đống Đa Phi công MiG-21 Việt Nam tái ngộ phi công F4 Mỹ từng "giáp lá cà" năm 1972 Tỉnh nào "soán ngôi" lớn nhất Việt Nam sau sáp nhập? Tỉnh Vĩnh Phúc dự kiến sắp xếp còn 36 xã  phường Thông tin mới liên quan việc phá bỏ tòa nhà "Hàm cá mập" Thành phố nhỏ nhất dự kiến "vươn lên" thành phố lớn nhất sau sáp nhập Thông tin doanh nghiệp - sản phẩm,Fri Apr 18 09:39:03 ICT 2025,Bạch Huy Thanh,xa-hoi
