url,title,description,content,publishTime,author,category
https://vnexpress.net/bang-california-kien-chinh-quyen-ong-trump-vi-thue-quan-4875014.html,Bang California kiện chính quyền ông Trump vì thuế quan,Bang California kiện chính phủ Mỹ vì quyết định áp thuế đối ứng  cho rằng Tổng thống Trump không có quyền làm điều này.,Thứ năm  17/4/2025  08:36 (GMT+7) Bang California kiện chính quyền ông Trump vì thuế quan Bang California kiện chính phủ Mỹ vì quyết định áp thuế đối ứng  cho rằng Tổng thống Trump không có quyền làm điều này. Trong đơn kiện chính quyền liên bang nộp lên tòa án hôm 16/4  giới chức bang California lập luận rằng Đạo luật Quyền lực Kinh tế Khẩn cấp  vốn được Tổng thống Donald Trump sử dụng để áp thuế đối ứng với loạt đối tác  không trao cho ông quyền áp thuế lên hàng hóa nhập khẩu vào Mỹ. "Chúng tôi đề nghị tòa án kiềm chế Tổng thống và bảo vệ Hiến pháp. Tổng thống lại một lần nữa hành động như thể ông ấy đứng trên pháp luật  dù thực tế không phải vậy"  Tổng chưởng lý bang California Rob Bonta cho biết. Ông Bonta cho biết áp thuế là quyền hạn của quốc hội Mỹ và bang California nộp đơn kiện nhằm mục đích đảo ngược động thái của Tổng thống Trump. "Đơn giản là ông ấy không có thẩm quyền áp thuế và phải bị ngăn chặn"  quan chức này nói. "Đây là màn phản lưới nhà tồi tệ nhất trong lịch sử đất nước"  Thống đốc California Gavin Newsom khẳng định. Đơn kiện của bang California đánh dấu thách thức lớn nhất từ trước tới nay đối với chính sách thuế quan của Tổng thống Trump  điều đã khiến thị trường chứng khoán toàn cầu rơi vào khủng hoảng và hàng loạt doanh nghiệp Mỹ lao đao. Tổng chưởng lý Bonta (trái) và Thống đốc Newsom tại cuộc họp báo hôm 16/4. Ảnh: AFP California là bang đông dân nhất của Mỹ với gần 40 triệu người  chiếm 14% GDP cả nước Mỹ và là nền kinh tế lớn thứ năm thế giới nếu xếp riêng  được dự báo sẽ hứng chịu phần lớn thiệt hại do chính sách thuế quan của chính quyền ông Trump. Văn phòng Thống đốc California cho biết bang có thể sẽ mất hàng tỷ USD doanh thu nếu thương mại quốc tế sụt giảm vì đòn thuế của Mỹ. Ông Newsom cho rằng Tổng thống Trump sẽ khiến nhiều người phải trả giá đắt  trong đó có cử tri đã bỏ phiếu cho ông. "Làm sao chúng ta có thể ngồi nhìn và để điều đó xảy ra?"  Thống đốc California nói. Nhà Trắng chưa bình luận về thông tin. Tổng thống Trump từ lâu đã coi thuế quan là công cụ để cân bằng lại các mối quan hệ thương mại của Mỹ  nhiệm vụ mà ông cho là hết sức cấp thiết. Ông chủ Nhà Trắng hôm 2/4 công bố áp thuế nhập khẩu đối ứng với hơn 180 đối tác thương mại  dao động 10-50%. Theo kế hoạch ban đầu  bên cạnh mức thuế chung 10%  khoảng 60 đối tác thương mại của Mỹ sẽ chịu mức thuế cao hơn từ ngày 9/4. Ông chủ Nhà Trắng sau đó hoãn tăng thuế đối ứng với hầu hết nền kinh tế trong 90 ngày  ngoại trừ Trung Quốc  để tạo điều kiện đàm phán. Phạm Giang (Theo AFP) Copy link thành công,Thu Apr 17 08:36:23 ICT 2025,VnExpress,Thế giới
