url,title,description,content,publishTime,author,category
https://vietnamnet.vn/kim-oanh-group-tang-2-nha-tinh-thuong-cho-ho-ngheo-vinh-long-736982.html,Kim Oanh Group tặng 2 nhà tình thương cho hộ nghèo Vĩnh Long,<p class='t-j'>Trong khuôn khổ chương trình hoạt động thiện nguyện tại ĐBSCL  ngày 14/5 Quỹ Từ thiện Kim Oanh (Tập đoàn Địa ốc Kim Oanh) bàn giao 2 căn nhà tình thương cho 2 hộ nghèo xã Bình Ninh  huyện Tam Bình; trị giá hỗ trợ xây nhà 50 triệu đồng/căn.</p>,Tổng biên tập: Nguyễn Văn Bá 0919 405 885 (Hà Nội) 0919 435 885 (Tp.HCM) Kim Oanh Group tặng 2 nhà tình thương cho hộ nghèo Vĩnh Long Trong khuôn khổ chương trình hoạt động thiện nguyện tại ĐBSCL  ngày 14/5 Quỹ Từ thiện Kim Oanh (Tập đoàn Địa ốc Kim Oanh) bàn giao 2 căn nhà tình thương cho 2 hộ nghèo xã Bình Ninh  huyện Tam Bình; trị giá hỗ trợ xây nhà 50 triệu đồng/căn. Trong khuôn khổ chương trình hoạt động thiện nguyện tại ĐBSCL  ngày 14/5 Quỹ Từ thiện Kim Oanh (Tập đoàn Địa ốc Kim Oanh) bàn giao 2 căn nhà tình thương cho 2 hộ nghèo xã Bình Ninh  huyện Tam Bình; trị giá hỗ trợ xây nhà 50 triệu đồng/căn. 6 năm trước căn nhà của gia đình bà Tống Thị Tư (67 tuổi) ở ấp An Thạnh bị mưa gió giật sập. Bà Tư đã hết tuổi lao động  người chồng mắc bệnh hiểm nghèo nhiều năm không biết xoay sở đâu ra tiền để dựng lại nhà nên đành xin ở nhờ nhà người thân. Bà Tư cho biết ở tuổi này chỉ mong được sống những ngày cuối đời trong căn nhà của chính mình. Ông Nguyễn Thuận - Chủ tịch danh dự Quỹ Từ thiện Kim Oanh trao nhà tình thương cho bà Tống Thị Tư Đồng cảnh ngộ  bà Nguyễn Thị Vàng (72 tuổi) ấp Mỹ An sống trong căn nhà gỗ xuống cấp trầm trọng. Hàng ngày vất vả chạy chợ kiếm tiền về nuôi đứa cháu mồ côi ăn học nên để cất được cái nhà khang trang hơn là điều mơ ước quá lớn. Nhận được căn nhà khang trang  2 gia đình bà Tống Thị Tư và bà Nguyễn Thị Vàng không giấu nỗi sự xúc động vì từ nay không còn lo tìm chỗ “che nắng che mưa”. Bà Đặng Thị Kim Oanh - đại diện Tập Đoàn Kim Oanh trao quà trong một hoạt động từ thiện Tại lễ bàn giao 2 căn nhà  ông Nguyễn Thuận - Chủ tịch danh dự Quỹ Từ thiện Kim Oanh đã chúc mừng 2 hộ nghèo có chỗ ở tốt hơn  Tập đoàn Địa ốc Kim Oanh đã trao tặng thêm một số vật chất và gia dụng cần thiết giúp bà con vượt qua khó khăn. Cùng ngày  Quỹ Từ thiện Kim Oanh đã đến thăm  trao tặng 10 triệu đồng cho mái ấm Thiện Tâm  huyện Bình Minh  tỉnh Vĩnh Long. Cơ sở nhân đạo này đang chăm lo miễn phí cho 50 bệnh nhân khó khăn  mắc bệnh hiểm nghèo. Quỹ Từ thiện Kim Oanh ra mắt hoạt động ngày 15/5/2016 dưới sự bảo trợ của Kim Oanh Group (gồm bốn đơn vị thành viên: Công ty cổ phần Địa ốc Kim Oanh  Công ty cổ phần Đầu tư và Phát triển Thuận Lợi  Công ty cổ phần Đầu tư và Phát triển Phú Thuận Lợi và Công ty TNHH Xây dựng An Phước Bình Dương) cùng một số nhà hảo tâm đã từng bước mở rộng địa bàn. Sau 5 năm  Quỹ đã thực hiện xây dựng 546 căn nhà tình nghĩa  tình thương; 12 công trình giáo dục; 26 công trình công cộng; trao 6.941 suất học bổng; 3.421 phần quà cho những hoàn cảnh kém may mắn; 5.045 phần quà cứu trợ đồng bào vùng lũ; hỗ trợ 209 lượt tư liệu sản xuất giúp người khó khăn vươn lên thoát nghèo bền vững với tổng kinh thực hiện 149 3 tỷ đồng 0919 405 885 (Hà Nội) 0919 435 885 (Tp.HCM),Sat May 15 11:00:00 ICT 2021,VietNamNet News,kim-oanh-group-tang-2-nha-tinh-thuong-cho-ho-ngheo-vinh-long-736982.html
